id	root	asset	uexp_offset	mode	export	source	translation	comment
98548855806e	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/Doors/E_DoorState.uasset	142	narrow	E_DoorState	Closed	Закрыто	
b32917c7eb6e	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/Doors/E_DoorState.uasset	208	narrow	E_DoorState	OpenCounterClockwise	Открыто против часовой	
b3582e361a10	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Crossbow.uasset	813	narrow	BP_Crossbow_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
0ab7c9f9f91a	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Fire_DMG.uasset	10083	utf16	ExecuteUbergraph_BP_Fire_DMG	䴖ď		
0a4684031859	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_GOOJuice.uasset	955	utf16	GetID	଄S䈀		
81bf6e142e16	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Lantern.uasset	1634	narrow	BP_Lantern_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
18e6cb884cdc	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Lantern.uasset	2077	narrow	Default__BP_Lantern_C	Lantern	Фонарь	
af6b720874ac	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Lantern.uasset	2136	narrow	Default__BP_Lantern_C	IT BURNS!	ЖЖЕТ!	
046e6285cd6a	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_LanternBLUE.uasset	1685	narrow	BP_LanternBLUE_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
8834e0aad857	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_LanternBLUE.uasset	2128	narrow	Default__BP_LanternBLUE_C	Lantern	Фонарь	
291ef907438a	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_LanternBLUE.uasset	2187	narrow	Default__BP_LanternBLUE_C	IT BURNS!	ЖЖЕТ!	
046e6285cd6a	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_LanternRED.uasset	1685	narrow	BP_LanternRED_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
8834e0aad857	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_LanternRED.uasset	2128	narrow	Default__BP_LanternRED_C	Lantern	Фонарь	
291ef907438a	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_LanternRED.uasset	2187	narrow	Default__BP_LanternRED_C	IT BURNS!	ЖЖЕТ!	
e82088d43489	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_MagicStaff.uasset	1492	narrow	BP_MagicStaff_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
197bb7775b49	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_MagicStaff.uasset	10132	utf16	ExecuteUbergraph_BP_MagicStaff	ᥟā		
3a22bc63d1fa	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Quest_MeatLeg.uasset	3191	utf16	GetID	଄S䈀		
76a4b03b2319	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_Quest_MeatLeg_Stinky.uasset	3089	utf16	GetID	଄S䈀		
7a3af2218392	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_StaminaPotion_Niagara.uasset	821	utf16	GetID	଄S䈀		
14206585b2cc	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/BP_WineBottle.uasset	885	utf16	GetID	଄S䈀		
edfb95e576eb	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/Traps/BP_BearTrap.uasset	2389	narrow	BP_BearTrap_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
e8922b1baecd	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/Traps/BP_Master_Trap.uasset	1087	narrow	BP_Master_Trap_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/Blueprints/HORROR_EVENTS/BPI_HorrorEvent.BPI_HorrorEvent_C'""),(Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
88db26211412	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/Traps/BP_Random_PathBlock.uasset	761	narrow	BP_Random_PathBlock_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
13f7f56bd3cd	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/Traps/BP_RandomItemSpawner_Core.uasset	702	narrow	BP_RandomItemSpawner_Core_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
4e7ae8c26b58	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/EquipableItems/Traps/BP_TrapTriggerMaster.uasset	758	narrow	BP_TrapTriggerMaster_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
9d4b1869c896	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/GameActors/BP_Bed_Save.uasset	1085	narrow	BP_Bed_Save_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
77b9d3c5d058	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/GameActors/BP_Bed_Save.uasset	20257	narrow	SCS_Node	Sleep (Save Game)	Спать (сохранить игру)	
1a94d1aecfbd	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/Interactables/BP_Quest_Cooking_Oven.uasset	1012	narrow	OvenDoor_GEN_VARIABLE_BP_Door_Kitchen_Oven_C_CAT	BP_Door_Kitchen_Oven		
8764e9f66a9c	legacy_item_original	KnightsEnd/Content/KnightsEnd/Blueprints/Interactables/Interactables/EquipableSpawner/BP_Interact_Item_Spawner.uasset	1669	narrow	BP_Interact_Item_Spawner_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_GameStateEvents.BPI_GameStateEvents_C'""))"		
43bb49195d0b	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BearTrap.uasset	67	narrow	DA_BearTrap	Bear Trap	Медвежий капкан	
e74da3422882	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BearTrap.uasset	128	narrow	DA_BearTrap	Just another ancle biter...	Еще один кусачий капкан...	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BONE.uasset	67	narrow	DA_BONE	Bone	Кость	
2dfc359fa068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BONE.uasset	123	narrow	DA_BONE	Humorous	Забавно	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BOOK.uasset	67	narrow	DA_BOOK	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BOOK.uasset	125	narrow	DA_BOOK	I really shouldn't	Не стоит мне это...	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BookClosed.uasset	67	narrow	DA_BookClosed	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BookClosed.uasset	125	narrow	DA_BookClosed	I really shouldn't	Не стоит мне это...	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BOTTLE.uasset	67	narrow	DA_BOTTLE	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BOTTLE.uasset	125	narrow	DA_BOTTLE	I really shouldn't	Не стоит мне это...	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BOTTLE_GooJuice.uasset	67	narrow	DA_BOTTLE_GooJuice	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_BOTTLE_GooJuice.uasset	125	narrow	DA_BOTTLE_GooJuice	I really shouldn't	Не стоит мне это...	
b82badafb664	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Bread.uasset	67	narrow	DA_Bread	Bread	Хлеб	
3b3dfd69b7f6	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Bread.uasset	124	narrow	DA_Bread	Stale as a Rock	Черствый, как камень	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Bucket.uasset	67	narrow	DA_Bucket	Bone	Кость	
2dfc359fa068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Bucket.uasset	123	narrow	DA_Bucket	Humorous	Забавно	
ebd8b34d8f55	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Cabbage.uasset	67	narrow	DA_Cabbage	Cabbage	Капуста	
199ffdd6b390	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Cabbage.uasset	126	narrow	DA_Cabbage	Raw and tasteless, unless steamed or in a stew	Сырая и безвкусная, разве что сварить в похлебке	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CARROT.uasset	67	narrow	DA_CARROT	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CARROT.uasset	125	narrow	DA_CARROT	I really shouldn't	Не стоит мне это...	
7cc7dc64344e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Chicken.uasset	67	narrow	DA_Chicken	Chicken	Курица	
e94bd823685c	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Chicken.uasset	126	narrow	DA_Chicken	I Must	Надо	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Crossbow.uasset	67	narrow	DA_Crossbow	Bone	Кость	
2dfc359fa068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Crossbow.uasset	123	narrow	DA_Crossbow	Humorous	Забавно	
d583f5d5f13f	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CRYSTAL1.uasset	65	narrow	DA_CRYSTAL1	Crystal	Кристалл	
6bb2101623cb	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CRYSTAL1.uasset	124	narrow	DA_CRYSTAL1	The Power	Сила	
d583f5d5f13f	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CRYSTAL2.uasset	65	narrow	DA_CRYSTAL2	Crystal	Кристалл	
6bb2101623cb	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CRYSTAL2.uasset	124	narrow	DA_CRYSTAL2	The Power	Сила	
3fff575f2125	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CUP_GOLD.uasset	67	narrow	DA_CUP_GOLD	Gold Cup	Золотая чаша	
bc0040ea56ed	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_CUP_GOLD.uasset	127	narrow	DA_CUP_GOLD	How did you find me?	Как ты меня нашел?	
8fface9cd37a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Dough.uasset	67	narrow	DA_Dough	Dough	Тесто	
a4b9d0d8121b	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Dough.uasset	124	narrow	DA_Dough	Dough	Тесто	
e79f8b8fa4b9	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_EGG.uasset	67	narrow	DA_EGG	Egg	Яйцо	
28f5e8e8d1e4	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_EGG.uasset	122	narrow	DA_EGG	What came first	Что было первым	
985b875f93b5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FANG.uasset	67	narrow	DA_FANG	Fang	Клык	
5b9bd40b2d01	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FANG.uasset	123	narrow	DA_FANG	Tooth	Зуб	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FireCystal.uasset	67	narrow	DA_FireCystal	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FireCystal.uasset	125	narrow	DA_FireCystal	I really shouldn't	Не стоит мне это...	
d194ee0139e4	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FISH.uasset	67	narrow	DA_FISH	Fish	Рыба	
c6400145c010	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FISH.uasset	123	narrow	DA_FISH	It stank...	Воняет...	
4d3c8715564b	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FishingPole.uasset	67	narrow	DA_FishingPole	FishingPole	Удочка	
574b2c80fcf6	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FishingPole.uasset	130	narrow	DA_FishingPole	I can hardly swing it...	Я едва могу этим махать...	
d395771d10bc	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FLESH.uasset	67	narrow	DA_FLESH	FLESH	ПЛОТЬ	
cd9010a5410b	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_FLESH.uasset	124	narrow	DA_FLESH	I hear something	Я что-то слышу	
6271267bd1bd	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_GEM.uasset	67	narrow	DA_GEM	Gemerald	Самоцвет	
55bb5489f0db	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_GEM.uasset	127	narrow	DA_GEM	Its so lovely	Какой милый	
f9f798cc480d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Hammer.uasset	67	narrow	DA_Hammer	Hammer	Молот	
ceb1febeec4d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Hammer.uasset	125	narrow	DA_Hammer	WOW! ITS A FUCKING HAMMER!	ОГО! ЭТО ЧЕРТОВ МОЛОТ!	
57db98cbfd1c	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Handaxe.uasset	67	narrow	DA_Handaxe	Hand Axe	Ручной топор	
4111e69f8571	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Handaxe.uasset	127	narrow	DA_Handaxe	Used to chop things in twain	Годится рубить надвое	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_HayFlake.uasset	67	narrow	DA_HayFlake	Bone	Кость	
6a79c8eb5074	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_HayFlake.uasset	123	narrow	DA_HayFlake	Scratchy	Колючее	
a84fdc4eed96	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Lantern.uasset	66	narrow	DA_Lantern	Lantern	Фонарь	
776c5c9aac3d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Lantern.uasset	125	narrow	DA_Lantern	IT BURNS!	ЖЖЕТ!	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_LOG.uasset	67	narrow	DA_LOG	Bone	Кость	
2dfc359fa068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_LOG.uasset	123	narrow	DA_LOG	Humorous	Забавно	
f9f798cc480d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Log_Segment.uasset	67	narrow	DA_Log_Segment	Hammer	Молот	
ce63ce38759a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Log_Segment.uasset	125	narrow	DA_Log_Segment	A nice chunk of log, freshly chopped	Добрый кусок свежего бревна	
f9f798cc480d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Log_Whole.uasset	67	narrow	DA_Log_Whole	Hammer	Молот	
ce63ce38759a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Log_Whole.uasset	125	narrow	DA_Log_Whole	A nice chunk of log, freshly chopped	Добрый кусок свежего бревна	
ec6fb28e4f1c	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Mace.uasset	67	narrow	DA_Mace	Mace	Булава	
795a7c957c3e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Mace.uasset	123	narrow	DA_Mace	WOW! ITS A FUCKING MACE!	ОГО! ЭТО ЧЕРТОВА БУЛАВА!	
f9f798cc480d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MagicStaff.uasset	67	narrow	DA_MagicStaff	Hammer	Молот	
868b02263640	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MagicStaff.uasset	125	narrow	DA_MagicStaff	Flame on	Пламя, явись	
78298e1e2524	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MeatLeg.uasset	67	narrow	DA_MeatLeg	MeatLeg	Окорок	
2df9be9d2a18	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MeatLeg.uasset	126	narrow	DA_MeatLeg	It stank...	Воняет...	
78298e1e2524	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MeatLeg_Quest.uasset	67	narrow	DA_MeatLeg_Quest	MeatLeg	Окорок	
2df9be9d2a18	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MeatLeg_Quest.uasset	126	narrow	DA_MeatLeg_Quest	It stank...	Воняет...	
f43a26339b43	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MUG.uasset	67	narrow	DA_MUG	Mug	Кружка	
7cad870fc25a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_MUG.uasset	122	narrow	DA_MUG	I Must	Надо	
db9a159f0ab1	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Mushroom.uasset	67	narrow	DA_Mushroom	Mushroom	Гриб	
adeca6f44948	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Mushroom.uasset	127	narrow	DA_Mushroom	Mushy	Склизкий	
f9f798cc480d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_PAN.uasset	67	narrow	DA_PAN	Hammer	Молот	
ceb1febeec4d	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_PAN.uasset	125	narrow	DA_PAN	WOW! ITS A FUCKING HAMMER!	ОГО! ЭТО ЧЕРТОВ МОЛОТ!	
d2401913004a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_PickAxe.uasset	67	narrow	DA_PickAxe	Pick Axe	Кирка	
1c235010e068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_PickAxe.uasset	127	narrow	DA_PickAxe	WOW! ITS A FUCKING PICKAXE!	ОГО! ЭТО ЧЕРТОВА КИРКА!	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_QuestPotion.uasset	67	narrow	DA_QuestPotion	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_QuestPotion.uasset	125	narrow	DA_QuestPotion	I really shouldn't	Не стоит мне это...	
a66e6de2f81a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_RATTAIL.uasset	67	narrow	DA_RATTAIL	Rat Tail	Крысиный хвост	
945c988507ca	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_RATTAIL.uasset	127	narrow	DA_RATTAIL	Um okay	Эм... ладно	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_SHIELD.uasset	67	narrow	DA_SHIELD	Bone	Кость	
2dfc359fa068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_SHIELD.uasset	123	narrow	DA_SHIELD	Humorous	Забавно	
6d801d5e8721	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Skull.uasset	67	narrow	DA_Skull	Skull	Череп	
62bd3e2d7f9a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Skull.uasset	124	narrow	DA_Skull	Who do I belong to?	Кому я принадлежу?	
69de994b57f5	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_SMALLSTATUE.uasset	67	narrow	DA_SMALLSTATUE	Bone	Кость	
2dfc359fa068	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_SMALLSTATUE.uasset	123	narrow	DA_SMALLSTATUE	Humorous	Забавно	
a4bc8b150cef	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Sword.uasset	67	narrow	DA_Sword	Sword	Меч	
70013e95da3e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_Sword.uasset	124	narrow	DA_Sword	I can hardly swing it...	Я едва могу этим махать...	
20904ac3451e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_WineBottle.uasset	67	narrow	DA_WineBottle	Bottle	Бутыль	
bbf67b1a992e	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/EquipmentSystem/DataAssets/DA_WineBottle.uasset	125	narrow	DA_WineBottle	I really shouldn't	Не стоит мне это...	
41595e0620d4	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/BP_CoreInteractable.uasset	1000	narrow	BP_CoreInteractable_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/BPI_Interaction.BPI_Interaction_C'""))"		
20f156006128	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/BP_EquipableItem.uasset	2285	narrow	BP_EquipableItem_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/BPI_ItemManagement.BPI_ItemManagement_C'""))"		
40c22cdf865a	legacy_item_original	KnightsEnd/Content/KnightsEnd/GameBackend/Systems/InteractionSystem/CoreInteractableChildren/BP_QuestEquipableItem.uasset	633	narrow	BP_QuestEquipableItem_C	"((Interface=""/Script/Engine.BlueprintGeneratedClass'/Game/KnightsEnd/GameBackend/Systems/QuestSystem/BPI_QuestInteraction.BPI_QuestInteraction_C'""))"		
